Per_Gene_Counts_Unaffected_Unaffected,Unaffected_Affected,Affected_Unaffected,Affected_Affected
36,1,1,0
40,3,0,0
26,9,4,1
30,0,0,0
39,2,2,0
50,1,1,0
32,2,3,0
42,1,0,0
37,3,1,0
29,2,0,0
42,0,0,2
38,2,0,1
22,2,1,0
33,7,1,0
37,5,3,0
33,2,0,0
35,1,0,0
36,1,2,0
39,1,2,1
41,2,0,0
29,2,4,0
36,0,2,0
34,5,1,1
40,2,2,0
43,0,1,0
30,1,2,0
43,1,4,0
39,1,1,0
41,2,0,0
33,1,0,0
39,3,1,0
47,10,0,0
35,0,1,0
44,3,0,0
42,2,0,0
29,1,3,0
36,2,1,0
33,1,3,0
27,10,2,1
24,1,2,1
44,2,0,0
35,2,3,0
32,4,1,1
38,1,0,0
40,1,0,0
41,4,2,0
45,2,1,0
26,3,0,0
22,1,1,0
39,0,3,0
28,3,0,1
30,10,0,0
38,2,1,0
21,6,2,2
40,2,3,0
48,1,3,0
30,2,0,1
38,2,2,0
33,0,5,1
29,7,0,0
34,2,0,0
33,1,0,0
25,1,0,0
43,0,0,0
30,2,1,0
41,2,5,0
30,2,1,0
40,3,0,1
30,3,0,0
32,3,6,0
30,17,1,1
41,4,2,1
20,2,1,0
34,6,2,2
39,2,1,0
25,9,0,0
39,3,0,0
38,0,0,1
34,1,0,0
36,0,1,0
38,3,3,0
37,5,4,0
27,0,2,0
29,3,4,0
38,1,6,0
35,2,1,2
17,11,1,1
34,1,0,0
34,2,0,0
41,1,1,0
24,1,1,0
31,5,3,1
29,3,3,0
45,3,1,0
34,4,0,0
38,3,2,0
24,2,3,0
35,2,1,0
17,1,0,0
39,0,4,0
37,0,1,0
30,3,3,1
36,1,1,0
42,2,0,0
45,2,4,0
44,1,1,0
38,1,0,0
26,1,0,0
32,0,0,0
32,0,1,0
24,12,0,1
27,1,2,0
37,3,0,0
36,2,0,0
45,0,1,0
45,3,0,0
27,15,0,1
30,2,5,0
38,1,1,0
38,14,2,0
35,1,0,0
33,2,2,0
35,2,2,0
43,2,3,0
37,3,0,1
35,2,0,0
49,3,1,0
26,3,0,0
37,0,1,1
40,0,4,0
24,1,1,1
24,1,1,0
30,2,3,0
40,0,1,0
37,2,0,2
32,2,1,0
38,0,2,1
41,1,0,1
44,3,0,0
33,0,1,0
34,0,2,0
34,5,5,0
35,1,2,0
23,0,3,0
40,0,4,0
34,1,1,0
40,0,0,0
33,3,0,0
33,9,0,0
39,0,2,0
22,12,0,1
38,2,3,0
36,1,2,0
33,0,3,0
37,1,1,0
35,1,0,0
39,0,1,0
35,0,4,1
43,2,0,0
37,0,3,0
33,3,3,0
36,2,1,0
39,4,0,0
40,2,0,0
41,3,1,0
38,0,4,0
45,1,0,0
33,3,1,0
35,3,3,0
37,4,1,1
40,1,4,0
49,2,0,0
33,3,1,0
44,1,2,0
35,3,0,2
37,2,1,0
43,0,0,0
44,1,0,0
31,1,1,0
30,4,2,1
29,0,0,0
35,2,2,0
39,1,2,1
46,1,1,0
29,20,2,0
36,0,3,0
38,2,0,1
45,1,0,0
33,2,2,0
26,2,2,0
35,1,0,0
35,3,0,2
41,4,2,0
41,2,1,1
32,0,0,0
26,1,3,0
52,1,1,0
40,5,1,0
37,0,1,0
30,1,0,0
36,1,1,0
33,4,1,0
38,0,1,0
43,5,2,0
42,1,0,0
31,3,3,0
51,2,1,0
31,1,0,0
36,0,1,0
28,0,1,1
27,1,1,0
35,1,1,1
28,1,0,0
34,0,0,0
40,2,1,0
34,3,0,0
33,2,0,0
37,2,2,0
31,6,1,0
25,1,1,0
47,2,0,0
34,2,3,0
35,3,2,0
33,1,0,0
33,5,0,0
45,2,2,0
28,8,1,3
40,1,1,0
45,0,1,0
30,1,1,0
34,1,1,2
50,2,0,0
42,3,2,0
42,3,2,0
25,4,0,0
37,0,2,0
33,1,1,0
48,1,0,0
27,1,2,1
47,2,6,0
38,1,4,0
39,0,0,0
38,3,1,0
31,1,1,0
39,2,2,1
29,11,0,0
27,2,2,0
36,1,0,0
40,2,2,1
33,3,0,0
42,0,2,0
42,3,0,0
42,7,2,0
32,1,2,0
24,2,2,0
31,1,4,1
32,7,0,1
56,3,0,0
27,1,1,1
34,3,0,0
27,8,0,0
27,3,0,0
33,0,2,0
28,16,1,0
40,2,3,0
28,2,4,0
36,4,0,0
37,2,3,0
32,10,0,2
41,0,2,0
39,0,3,0
39,1,0,0
40,0,0,0
34,3,2,1
42,1,1,0
35,2,1,0
42,2,1,1
38,4,2,1
42,0,1,0
47,3,1,0
35,1,3,0
31,1,1,0
31,2,3,0
42,0,1,0
39,3,2,0
36,2,2,0
29,4,2,0
32,1,0,0
28,2,0,0
42,1,0,0
38,1,1,0
37,0,3,0
33,1,0,0
25,12,1,0
32,4,1,0
32,2,0,0
39,2,0,0
30,4,1,0
43,1,2,0
37,2,3,0
37,0,4,0
46,1,1,0
39,2,3,1
39,3,2,0
38,1,0,0
41,0,0,0
35,2,2,0
24,12,0,0
40,2,0,0
29,1,0,1
37,7,1,1
49,1,3,0
40,2,3,0
47,1,0,0
32,3,0,0
34,6,3,0
38,5,0,0
33,1,0,0
28,5,1,1
46,2,0,0
42,0,6,0
40,3,2,0
37,4,2,0
36,3,0,0
40,0,0,0
45,2,2,0
34,0,1,0
28,2,2,0
40,2,0,0
40,3,0,0
44,0,0,1
42,4,0,1
47,0,2,0
41,2,0,0
36,2,1,0
34,1,1,0
33,1,0,0
43,1,3,0
42,0,0,0
49,1,1,0
36,1,4,0
41,4,2,0
48,2,1,0
26,4,3,0
36,1,2,0
34,1,0,0
44,2,2,0
27,3,2,0
31,0,3,0
27,5,1,0
42,4,3,0
41,0,1,0
18,8,0,1
37,2,0,0
32,0,0,0
52,0,0,0
25,11,2,0
33,2,0,0
22,7,1,2
25,12,0,0
38,4,1,1
47,2,0,0
40,2,1,0
38,2,2,0
44,0,1,0
37,0,0,0
22,5,0,0
29,2,5,0
31,1,1,0
50,3,2,0
42,3,1,0
51,3,7,1
36,1,1,0
35,2,1,0
32,2,0,0
46,3,3,0
35,3,0,1
23,18,1,1
24,0,2,0
35,0,2,0
42,2,1,0
37,0,0,0
40,2,1,0
47,0,2,0
36,2,0,1
25,2,2,0
39,1,1,1
31,2,1,0
42,4,1,0
42,2,0,0
42,3,1,0
45,2,0,0
33,0,2,0
34,3,2,0
41,2,2,0
44,4,2,0
29,10,3,0
43,0,3,0
34,2,1,0
33,3,4,0
38,1,2,1
41,0,0,0
32,1,1,0
35,2,1,0
37,2,1,2
41,2,2,0
46,2,0,0
35,0,3,0
39,3,3,0
35,0,1,0
23,1,1,0
47,2,0,0
34,10,0,0
34,0,1,0
33,2,0,0
37,1,1,0
46,0,2,0
36,1,1,0
38,1,0,0
45,2,1,0
32,4,1,0
33,1,0,0
25,3,1,0
47,2,2,0
47,1,4,1
30,1,1,0
35,3,3,0
41,1,0,0
46,4,0,0
28,7,0,0
38,1,7,0
24,4,4,0
43,1,2,0
42,3,0,0
35,3,2,1
35,0,1,0
37,1,0,0
38,1,2,0
40,2,0,0
35,0,4,0
35,1,1,0
35,2,0,0
40,1,1,0
24,9,3,0
33,1,0,0
29,0,2,0
36,3,2,0
40,0,1,0
25,3,0,0
31,1,5,0
23,10,0,2
33,0,1,0
33,1,0,0
34,2,2,0
39,0,1,1
34,1,1,0
37,2,5,0
41,2,1,0
41,2,2,0
40,1,6,0
40,4,1,0
40,3,4,0
39,6,1,0
45,0,1,0
39,0,1,0
32,2,0,0
38,1,6,0
47,0,2,0
37,3,0,0
38,3,0,0
41,4,0,0
37,1,2,0
28,7,0,0
33,1,3,0
35,1,3,0
28,4,1,0
35,1,1,0
47,3,2,0
52,1,2,0
37,1,2,0
38,6,1,0
27,1,0,0
37,1,2,0
36,4,5,0
37,4,1,0
41,2,3,0
40,1,2,1
33,7,1,0
40,3,1,0
30,0,8,0
40,0,1,0
43,1,2,1
18,4,0,2
39,2,1,1
34,0,3,0
36,0,2,0
35,1,0,0
34,0,0,0
31,0,3,0
29,2,1,0
31,2,5,0
33,2,0,0
27,1,1,0
36,6,2,0
34,3,1,0
33,0,0,0
40,3,0,0
27,3,1,0
41,4,1,0
36,3,3,0
35,2,2,0
43,0,0,0
37,3,1,0
38,0,1,1
45,3,1,0
40,0,1,0
33,0,2,0
41,1,4,0
38,2,2,0
32,3,1,1
39,4,4,1
35,7,0,2
43,1,1,0
26,2,1,0
34,3,3,0
29,5,3,0
27,0,2,0
25,6,0,1
33,0,1,0
52,2,3,0
37,1,0,0
39,1,3,0
25,3,5,0
39,1,2,0
37,1,2,2
29,1,1,0
27,1,1,0
47,5,0,0
36,1,1,0
43,3,0,0
40,2,1,0
31,0,0,1
40,4,0,0
42,2,4,0
32,1,0,0
37,0,0,0
27,0,8,1
33,0,2,0
39,3,3,0
39,1,0,0
34,2,1,0
33,1,0,0
49,1,2,2
34,1,2,0
37,2,3,0
24,3,0,0
37,2,1,0
42,0,0,0
30,2,0,0
36,0,1,0
23,1,1,0
30,1,2,1
40,0,0,0
32,8,1,0
39,4,3,0
24,4,3,0
40,2,0,1
35,2,0,0
45,0,3,0
39,1,0,0
35,3,0,0
39,1,3,0
40,2,0,0
35,2,2,0
35,2,2,0
36,2,0,0
42,0,2,1
26,7,3,1
33,3,1,0
46,0,3,0
41,1,0,0
45,2,3,0
36,1,1,0
31,1,4,1
35,1,4,1
24,15,2,1
41,2,0,0
34,0,1,0
51,0,3,0
47,1,2,0
36,2,0,1
28,0,0,0
34,2,1,1
37,0,3,0
41,3,2,0
41,3,0,2
29,1,4,0
45,1,2,0
32,11,1,1
47,3,3,0
46,2,1,0
28,3,4,0
38,3,0,0
28,0,2,0
45,3,0,0
43,2,0,0
37,5,0,0
34,2,0,0
31,0,2,0
40,1,2,0
37,3,0,0
36,1,9,0
39,2,0,0
27,13,2,0
24,2,3,0
38,0,0,1
39,3,0,0
41,0,0,0
38,4,1,0
38,1,2,0
27,6,0,0
35,0,0,0
33,0,3,0
35,0,2,0
41,1,1,0
32,1,1,1
47,1,2,1
37,8,0,0
43,0,1,0
38,2,2,0
37,1,1,0
35,1,0,0
43,2,2,0
20,1,3,1
34,1,1,1
24,2,0,0
30,1,3,0
34,2,1,0
34,2,3,1
49,2,0,0
40,1,1,0
40,0,0,0
25,2,0,0
24,1,0,1
36,2,0,0
23,10,0,1
40,1,1,0
26,2,2,0
30,2,1,0
22,1,0,1
46,1,1,0
39,1,1,0
37,1,3,0
41,4,0,0
28,1,1,0
34,0,0,1
40,1,2,0
32,1,2,0
33,5,0,0
39,0,0,0
39,2,2,0
40,1,0,0
34,0,1,0
31,1,3,0
53,2,0,1
36,7,0,0
31,3,4,0
44,2,1,0
34,1,2,1
36,3,2,0
40,0,2,0
34,1,5,0
34,2,2,1
33,1,2,0
47,0,5,1
38,1,1,0
35,12,3,1
27,18,0,0
36,3,0,0
27,19,0,0
34,1,3,0
21,9,0,2
47,1,3,0
28,13,1,2
32,2,0,0
44,2,1,0
44,1,2,0
36,1,2,0
36,0,1,1
38,1,0,0
39,2,2,0
34,0,1,1
41,2,1,0
25,0,1,0
30,10,1,1
46,2,0,0
35,9,0,0
35,4,0,0
40,3,2,1
29,2,2,0
33,0,1,1
33,4,2,0
43,0,1,0
42,2,2,0
38,1,1,0
36,1,0,0
39,3,0,1
41,1,0,0
33,1,2,0
30,7,1,0
34,1,1,0
29,6,3,2
37,3,1,1
37,0,2,0
48,3,3,0
39,2,1,0
47,1,5,1
33,1,4,0
40,4,3,0
36,2,0,0
44,2,1,1
39,2,2,0
36,0,0,0
34,2,4,0
35,2,1,0
38,3,3,1
34,4,0,0
34,1,0,0
29,1,1,0
36,1,0,0
42,2,0,0
28,0,1,0
35,2,0,0
43,5,1,0
35,2,1,0
32,0,1,0
28,0,5,0
43,0,1,0
27,2,0,0
37,1,0,1
34,0,0,0
31,2,0,0
35,1,0,0
26,2,1,0
44,1,2,0
37,2,1,0
32,13,1,3
25,1,3,0
37,2,0,0
27,0,1,0
41,3,4,0
44,4,1,0
31,14,0,0
41,2,1,1
40,1,1,0
36,2,0,0
42,1,0,0
42,2,2,0
54,0,2,1
47,1,1,0
32,7,0,0
48,1,2,0
35,2,2,0
36,0,2,0
31,1,1,0
40,4,1,0
41,4,2,1
26,2,4,0
26,1,1,0
41,0,1,0
31,0,0,0
31,3,0,1
31,4,1,0
33,0,4,1
28,1,1,0
38,0,2,0
30,2,0,0
34,0,1,0
40,1,0,0
34,2,2,0
29,5,3,2
47,1,3,0
36,1,1,0
36,4,0,0
46,4,3,0
45,2,2,0
38,2,0,0
49,1,2,0
43,2,0,0
46,1,3,0
33,1,3,0
36,3,0,0
39,1,1,0
27,1,1,1
37,0,0,0
38,0,1,0
34,1,1,0
38,0,1,0
37,0,2,0
31,1,5,0
26,5,3,1
39,0,1,0
46,2,2,1
42,1,1,0
51,1,0,0
41,1,3,0
42,1,1,0
35,1,1,1
27,2,0,0
29,2,0,0
39,0,0,0
33,2,2,1
39,2,0,0
26,1,1,0
38,1,2,0
29,1,1,0
35,12,3,1
30,0,2,2
39,4,1,0
36,2,0,0
43,2,0,0
27,2,1,0
42,2,2,0
40,1,1,0
35,1,1,0
36,4,1,0
42,3,0,0
45,1,0,2
38,1,1,0
48,3,0,0
31,2,1,0
38,6,2,0
32,0,2,0
33,1,0,0
28,7,1,1
38,0,1,1
34,1,2,0
56,1,1,0
37,1,0,0
49,2,2,0
33,2,0,0
36,2,0,0
44,4,1,0
35,16,0,0
38,0,3,0
55,0,0,0
37,1,0,1
29,2,2,0
26,3,1,0
35,4,1,1
33,1,2,0
30,11,0,0
29,7,2,1
33,3,0,0
33,7,0,1
34,1,3,1
33,1,0,0
29,2,4,1
35,3,4,0
48,0,1,1
38,0,1,0
39,0,0,0
36,2,4,0
34,2,1,0
26,2,4,0
38,2,2,0
44,0,1,0
42,0,4,0
40,2,0,0
40,1,1,0
33,1,6,0
43,3,2,1
35,2,1,0
37,1,3,0
53,0,0,0
33,1,0,0
34,1,5,0
47,0,3,0
37,0,4,0
42,6,2,0
27,2,2,2
38,2,4,2
31,2,0,0
39,0,1,0
35,2,0,0
38,1,4,1
28,7,2,1
32,0,3,0
26,0,7,0
39,2,1,0
32,0,1,1
28,1,0,0
52,2,1,0
32,0,0,0
29,0,2,1
35,0,2,1
37,3,6,0
36,1,2,0
34,1,2,0
27,1,2,0
37,0,4,0
36,4,1,0
34,0,1,1
36,1,0,0
33,3,1,0
53,4,0,0
33,2,3,0
32,0,1,0
27,2,2,0
38,2,4,0
39,1,2,0
29,4,4,0
46,1,0,0
47,0,0,0
39,3,0,0
38,3,3,1
38,4,0,0
39,3,0,0
28,0,3,0
34,0,0,1
41,2,2,1
37,1,0,1
45,4,0,1
38,2,3,0
34,0,1,0
24,16,3,1
42,1,1,0
42,2,2,0
37,2,0,0
31,5,2,1
42,0,1,0
34,2,1,0
42,3,2,0
38,1,1,0
28,2,0,0
19,15,1,0
35,3,0,1
30,2,0,0
40,1,6,0
33,2,0,0
29,2,2,0
49,1,1,0
32,1,0,0
33,1,4,0
41,2,0,0
39,2,2,0
47,0,1,0
40,1,3,1
37,2,0,0
33,3,2,0
21,18,0,1
37,1,3,0
31,1,1,0
30,2,1,0
31,3,1,0
27,1,5,0
44,1,2,0
36,2,0,1
51,3,3,0
28,1,0,0
46,5,0,0
28,11,0,0
38,3,4,0
37,2,3,0
33,5,2,0
36,0,1,0
32,2,2,1
33,11,0,0
34,3,0,0
32,5,0,0
31,8,0,3
41,2,0,0
36,0,4,0
41,2,1,0
33,3,0,0
39,6,1,1
44,1,1,0
28,13,3,2
39,3,2,1
30,0,4,1
42,1,0,0
28,0,0,0
36,0,0,0
32,0,0,0
39,0,1,0
45,3,0,0
29,4,1,0
40,1,0,0
35,1,0,1
31,1,5,1
45,1,0,0
34,4,3,0
38,1,0,0
33,1,0,0
36,2,0,0
39,2,4,0
37,4,3,0
24,0,1,1
31,0,0,0
35,1,0,0
53,3,3,0
29,3,1,1
32,11,1,1
40,1,0,0
39,5,1,0
23,7,1,1
32,2,0,1
32,1,3,0
41,0,2,0
26,3,0,0
32,3,2,1
39,1,4,0
30,2,0,0
41,0,2,0
39,2,2,0
43,2,0,0
43,0,2,0
49,1,0,0
40,2,3,1
32,1,3,0
30,0,4,0
34,0,5,0
43,1,1,0
48,2,0,0
36,1,0,0
30,1,3,1
32,2,1,0
32,0,3,1
44,2,0,0
32,0,2,0
42,1,5,1
36,0,3,0
41,3,1,0
40,2,1,0
22,4,0,2
36,1,0,1
27,13,0,1
31,1,2,1
27,0,4,0
45,1,0,0
50,1,2,1
33,2,0,0
37,0,0,0
24,4,0,0
21,1,1,0
45,5,1,0
32,2,3,1
35,2,3,0
33,1,2,0
37,1,1,0
30,2,1,0
33,2,1,0
38,2,2,0
23,1,1,1
36,1,0,0
31,1,0,0
45,3,0,1
39,1,2,2
35,3,0,0
37,1,7,0
38,0,1,0
30,5,1,0
30,0,1,0
36,2,1,0
48,3,1,0
37,1,1,0
31,1,0,0
44,1,3,1
41,3,2,0
36,2,2,0
33,10,2,1
32,1,1,0
43,4,3,0
42,1,1,0
48,2,2,1
49,1,1,0
31,8,2,2
35,3,4,0
41,2,1,0
35,0,3,1
20,1,0,0
29,11,0,0
36,2,1,0
33,4,0,0
31,3,1,0
38,2,1,0
38,1,3,0
25,10,2,2
33,7,0,0
28,3,3,0
46,0,2,0
31,9,0,2
39,0,1,0
44,3,1,1
38,2,3,0
35,1,1,0
44,1,4,1
45,2,2,0
29,3,2,0
29,16,3,1
32,1,3,0
42,2,0,0
38,0,1,0
35,1,0,0
33,1,2,0
38,2,0,0
34,1,3,0
38,0,1,0
44,1,0,0
37,1,0,0
45,0,0,0
49,2,0,0
41,2,3,0
35,0,0,0
36,0,2,0
50,2,3,0
31,5,1,0
35,0,1,0
35,1,1,1
46,5,0,0
37,1,2,0
28,0,2,0
43,1,2,0
39,1,3,0
37,0,2,0
36,3,0,0
35,2,1,0
33,4,4,0
29,4,1,0
38,4,2,0
34,0,2,1
27,2,0,0
31,1,5,0
29,13,0,2
35,3,1,0
39,1,0,0
30,0,2,0
38,2,2,0
33,2,1,0
42,0,3,0
43,0,0,0
40,0,1,0
45,0,4,0
39,1,0,0
33,9,1,0
30,8,0,0
46,3,3,0
40,0,3,0
31,0,0,0
33,12,1,1
32,4,0,0
19,11,0,0
37,5,0,0
33,4,3,1
50,3,1,0
36,2,0,0
42,1,1,0
35,2,1,0
35,0,2,0
26,7,2,0
42,0,4,0
26,1,2,0
27,0,0,0
34,3,4,0
30,0,0,0
49,2,0,0
39,1,1,0
42,2,0,0
33,0,1,0
34,11,0,1
43,4,1,0
37,2,2,0
38,0,0,0
31,2,0,0
33,1,1,0
38,1,4,0
39,1,1,0
41,1,5,0
36,3,0,0
38,1,4,0
32,1,3,0
43,1,3,0
34,7,0,0
41,2,6,0
36,4,1,0
32,2,1,0
45,3,0,0
36,1,2,0
31,16,0,2
54,1,1,0
40,0,1,0
29,5,1,2
42,2,2,0
33,1,3,0
34,8,0,0
31,2,4,0
41,2,0,0
37,1,1,0
30,2,6,0
38,0,0,0
49,1,1,0
26,0,2,1
32,4,0,0
31,1,1,1
29,1,3,0
37,0,0,0
31,3,3,0
38,1,0,0
34,1,3,0
35,3,2,0
34,3,1,0
36,1,3,0
36,3,1,0
32,1,4,0
29,3,4,1
41,0,1,0
26,2,3,0
37,1,1,1
42,1,2,0
42,0,0,0
37,1,0,0
47,0,0,2
46,1,1,0
40,4,0,0
42,2,0,0
34,3,1,0
37,2,1,0
28,4,0,0
33,0,2,0
29,3,0,1
38,3,0,0
43,2,0,1
33,2,4,0
46,4,1,0
39,2,1,0
36,4,2,1
35,0,2,0
34,1,1,0
40,1,1,0
35,1,6,0
34,2,1,0
37,4,1,0
35,0,2,0
37,3,0,1
32,1,0,0
44,1,5,0
38,1,1,0
35,1,1,0
28,3,1,0
32,1,2,0
36,1,4,1
23,0,2,0
36,1,0,0
31,15,3,3
27,1,2,0
37,0,1,0
21,11,1,1
43,3,2,0
38,1,2,0
28,5,0,1
41,0,0,0
40,1,4,0
33,1,0,0
47,1,2,0
36,2,1,0
35,1,1,0
32,9,2,0
45,0,1,0
44,3,2,0
45,0,3,0
47,1,2,0
37,0,0,1
29,9,3,1
31,2,3,0
29,1,1,0
42,2,4,0
38,1,2,0
44,3,0,1
33,3,1,0
26,1,4,0
44,4,1,0
34,2,7,1
20,13,2,3
37,2,2,0
25,2,0,0
37,2,3,0
37,1,0,0
38,0,1,0
29,2,2,0
30,0,1,0
35,1,1,0
35,0,1,0
36,1,1,0
34,1,2,1
42,0,1,0
44,0,6,0
30,1,1,0
48,0,1,0
23,2,1,0
43,0,2,0
47,0,0,0
35,1,2,0
42,0,4,0
29,3,4,0
31,2,2,0
29,0,1,0
37,3,1,0
28,1,0,0
34,1,1,0
35,3,2,0
47,0,1,0
45,2,1,0
29,1,1,0
46,0,1,0
36,1,2,0
35,1,1,0
25,18,0,0
33,1,2,0
36,8,5,0
27,3,1,0
29,0,2,0
27,1,0,0
30,6,3,0
40,2,0,0
44,2,1,0
38,7,1,0
38,2,4,0
30,4,0,0
29,4,0,0
32,0,0,0
38,2,0,0
34,1,0,0
32,2,0,0
40,2,1,0
49,0,2,0
44,2,1,0
37,1,2,0
35,2,1,0
38,1,1,0
41,3,1,0
27,3,0,1
40,2,0,0
32,3,7,0
44,2,0,0
34,11,3,0
44,1,1,0
31,1,0,1
46,0,3,0
36,3,0,0
41,2,1,1
36,3,4,1
31,2,0,0
33,2,4,0
32,2,1,0
24,12,0,1
38,2,1,0
32,7,2,0
37,1,1,0
39,1,1,0
40,4,4,0
44,0,1,0
32,2,0,0
45,1,0,1
40,2,1,1
38,2,3,1
39,1,0,0
43,1,3,1
31,0,1,0
46,4,1,0
39,3,0,0
34,2,1,0
32,1,1,0
41,1,1,0
34,1,0,0
32,3,1,0
34,1,0,1
51,1,1,0
28,3,3,0
26,1,2,0
29,3,2,0
33,1,0,0
33,2,3,0
47,1,0,0
30,5,1,0
49,0,0,0
35,0,2,0
34,0,0,0
40,1,1,1
37,3,2,0
45,1,0,0
23,15,1,0
43,2,1,0
39,2,1,0
38,2,0,0
30,2,1,1
40,0,1,1
29,2,1,0
42,3,2,0
41,0,0,0
41,3,3,0
34,0,0,0
38,1,1,0
38,4,0,0
33,2,2,1
28,7,2,0
36,0,2,0
35,1,0,0
33,2,5,0
36,3,1,0
34,2,0,0
37,13,0,1
32,4,1,0
41,4,2,0
39,2,0,0
54,2,2,0
45,1,2,1
37,1,2,0
52,1,1,0
38,6,3,0
43,1,2,0
34,10,3,0
42,1,0,0
43,1,0,1
32,4,1,0
25,0,3,0
43,1,0,0
36,3,1,0
29,0,2,0
23,10,1,0
34,0,1,0
42,1,0,2
36,2,2,0
41,2,1,1
39,1,6,0
36,2,2,0
43,2,2,0
42,3,2,0
38,0,3,0
37,3,1,0
33,3,1,0
51,0,5,0
27,4,0,0
42,0,1,0
37,1,2,0
31,0,4,0
34,3,0,0
33,0,2,0
32,1,0,0
43,1,0,0
35,0,2,1
33,5,1,0
36,1,4,0
33,3,0,0
37,3,2,0
27,1,1,0
37,1,2,0
26,6,1,0
31,2,2,0
51,1,2,0
27,0,1,1
28,1,5,0
34,4,0,1
37,1,3,0
30,3,3,0
30,3,0,0
37,0,0,0
38,1,0,1
22,16,0,0
36,2,0,1
38,3,2,0
42,0,1,0
40,3,2,0
26,2,1,0
28,1,3,1
47,1,1,0
28,10,0,1
29,0,3,0
50,1,0,1
42,3,1,0
39,2,1,0
44,1,3,0
34,0,0,1
37,0,1,0
38,0,0,0
32,4,0,0
29,10,1,1
37,2,2,0
39,2,2,0
41,1,1,0
32,2,0,0
44,1,0,0
35,5,0,1
43,3,3,0
38,1,1,0
39,1,3,1
50,1,0,0
29,1,1,1
36,2,0,0
32,1,6,0
35,9,2,0
39,1,1,0
30,1,3,0
43,0,1,1
47,2,1,0
38,0,0,0
45,1,0,0
35,1,0,0
29,1,1,0
43,0,2,0
40,2,3,0
35,4,3,0
48,2,2,0
36,1,1,1
37,0,3,0
36,3,0,0
40,1,1,0
37,4,0,0
27,4,0,0
32,2,2,0
36,0,3,0
31,1,4,1
35,2,0,0
30,1,5,0
32,2,1,0
38,2,0,0
32,5,4,0
28,2,2,1
26,0,1,0
43,0,5,0
45,2,1,1
31,0,1,0
42,1,1,0
38,1,3,0
40,2,0,0
42,0,1,0
47,4,0,0
35,1,1,0
38,2,0,0
